tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-10-04,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Kolonel Soegiono ,Duren Sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-10-04,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Pedurenan masjid raya depan masjid babu salah,Kuningan Timur,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Dakota II ( Radio P.2.S.C ),Kebon Kosong,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-10-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. H. Atun No. 63B,Duren Sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-10-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jln.Komplek POLRI,Ulujami,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-04,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Pulo Nangka,Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,200000,,
2020-10-04,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"OPPA Galbi, Jln Tanjung Duren Barat Raya No.11",Tanjung Duren Utara,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-10-04,Penyelamatan,Pengendalian Hewan,Petugas Pemadam,JL. Komplek Pemadam Kebakaran,Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-10-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kav artha kencana no.181,Cilangkap,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-10-04,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jln.Purnama,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-04,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Panglima Polim III No.08,Melawai,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,1000000,,
2020-10-04,Kebakaran,Bencana Kebakaran,Masyarakat Telepon, Jln Karang Pola 4,Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-05,Kebakaran,Bencana Kebakaran,Masyarakat Telepon, Jln. Lebak Bulus 1,Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-05,Kebakaran,Bencana Kebakaran,Masyarakat Telepon, Jl. Pakubuwono VI,Gunung,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jln.Utan jati ,Pegadungan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-10-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jln.Utan jati ,Pegadungan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-10-05,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl R.E Martadinata Rw 08 ,Papanggo,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-10-04,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Percetakan Negara No. 29,Johar Baru,Johar Baru, Kota Administrasi Jakarta Pusat,0,0,,
2020-10-05,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. MH Thamrin Titik kenal lampu merah Bank Indonesia,Gambir ,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-10-04,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jn.lapangan tembak,Cilandak Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-05,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon,Jl.kemang 12 selatan,Cipete Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-10-05,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,"Gedung DPR/MPR RI, Jl. gatot Subroto",Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
