tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-03-02,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl.Masdjd Al Makmur,Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-02,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl.Rukun Ujung ,Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl.J,Kebon baru,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Abdul Majid IV No..2B,Cipete Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-02,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Ulujami,Ulujami,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.TB Simatupang,Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Mangga Besar IX Komplek Gg.Buntu No..2,Tangki,Tamansari, Kota Administrasi Jakarta Barat,0,0,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Filodenrum No..23,Sukabumi Utara,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Kp. Gaga No..57,Semanan,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-03-02,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Warakas lV Gg. 6,Warakas,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Abdul Majid IV No..2B,Cipete Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-02,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,"Jl.Prof.Dr,Soepomo,SH No..11A",Tebet Barat,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-02,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Madrasah 2 Ujung,Cilandak timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-02,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. Jamhari No..3 ( Pos Angke ),Angke,Tambora, Kota Administrasi Jakarta Barat,0,0,,
2020-03-03,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Gelanggang Remaja No..33,makasar,Makasar, Kota Administrasi Jakarta Timur,2,4500000,,
2020-03-03,Bantuan Operasi,Bantuan Operasi Lainnya,Masyarakat Telepon,Jl. Madali Boek No.64,Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-03,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,"SLTPN 115, Jl. K.H. Abdullah Syafei",Kebon Baru,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-03,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Radio II,Kramat Pela,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-03,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Komplek POMAD, Jl. Kalibata Tengah",Kalibata,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-03,Penyelamatan,Pengendalian Hewan,Jakarta Siaga 112,"Komplek PLN Klender, Jl. Martil No.67",Jatinegara,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-03-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Muara Baru Gg. Dedijaya,Penjaringan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-03-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Karang Tengah No.14,Lebak Bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-03,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Kamboja No.4,Kebon Pala,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-03-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Jendral Ahmad Yani (Tiang Pancang Tol Wiyoto Wiyono),Cempaka Putih Timur,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Masjid Al Ridwan, Panorama Jatipadang Townhouse, No.B5",Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"JL. Kp. Pulo, No.88",Pinang Ranti,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-03-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon, Jl. Sungai Barito III,Semper Barat,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-03-03,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Kebon Kacang,Kebon Kacang,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-03,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Jawa IX No. 12,Sukapura,Cilincing, Kota Administrasi Jakarta Utara,0,200000000,,
2020-03-03,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Telepon,Jl. Raya Basmol,Kembangan Utara,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-03-03,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. H. Sa'aba Terusan No.85,Meruya Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-03-03,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,"Jl. Percetakan Negara II, Gg. Jambu No.2",Johar Baru,Johar Baru, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-03,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,"Kantor Sudin Damkar Jakarta Pusat, Jl. K.H. Zainul Arifin No.71",Duri pulo,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-04,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,Jl. Cikini Raya No.73,Cikini,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-04,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Penjernihan I No.31,Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Objek Wisata Pantai Taman ARSA,Pulau Untung Jawa,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-03-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Komplek Madid Hubad Radar IV,Kalisari,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-03-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Gg. H. Salbun (RPTRA Seruni),Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-04,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,"Jl. K.H. Zainul Arifin, No. 71 (Kantor Dinas Gulkarmat)",Duri Pulo,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-04,Penyelamatan,Pohon Tumbang,Petugas Pemadam,Jl. H. Benyamin Sueb (Arena PRJ),Gunung sahari Selatan,Kemayoran, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-04,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Bambu Ampel Komp. Paminda Rawa Bambu,Pasar minggu,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-04,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Jl. M. Kahfi 1,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-03-04,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Kebon Kacang VIII,Kebon Kacang,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-03-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Raya Pondok Gede No..10,Lubang Buaya,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-03-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Pemuda (UNJ Kampus A, Gedung O)",Rawamangun,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
