tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-04-22,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Guntur,Guntur,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-22,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl.Slamet Riyadi 1 Gg.Buntu,Kebon Manggis,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-04-22,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Telepon,Jl.DPR Raya B1 - 140,RAwajati,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-22,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Samali Ujung,Kalibata,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-22,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Gg.Langgar,Gandaria Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-23,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Pusdik DEPNAKER No..44,Makasar,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-04-23,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Agung Barat 33 ( Masjid Nurul Wato ),Sunter Agung,Tanjung Priok, Kota Administrasi Jakarta Utara,2,200000000,,
2020-04-23,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Masjid  No..15,Lenteng Agung,Jagakarsa, Kota Administrasi Jakarta Selatan,0,50000000,,
2020-04-23,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl.Raya Bogor KM 25 ,KFC Ciracas",Susukan,Ciracas, Kota Administrasi Jakarta Timur,0,25000000,,
2020-04-23,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciledug Raya (Depan Univ. Budi Luhur),Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-23,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Wilayah Kecamatan Cilandak,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-23,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciledug Raya Rt. 08 Rw. 10 Kel. Cipulir Kec. Kebayoran Lama,Cipulir,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-23,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciputat Raya (Depan Sekolah Polwan),Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-23,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Kebon Besar I Rt. 05 Rw. 06 Kel. Gandaria Selatan Kec. Cilandak,Gandaria Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-23,Penyelamatan,Penyelamatan Transportasi,Petugas Instansi Lain,Jl. Petogogan 1 Rt. 08 Rw. 011 Kel. Gandaria Utara Kec. Kebayoran Baru,Gandaria Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-23,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Gg. Haji Naiman Rt. 06 Rw. 06 Kel. Kebagusan Kec. Pasar Minggu,Kebagusan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-23,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Ekor Kuning,Penjaringan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-04-23,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Ciputat Raya No.7,Kebayoran Lama Selatan,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,750000000,,
2020-04-23,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Wisma Atlet Kemyoran P2KK,Pademangan Timur,Pademangan, Kota Administrasi Jakarta Utara,0,0,,
2020-04-23,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Kampung Jembatan Gg. Bayem,Penggilingan,Cakung, Kota Administrasi Jakarta Timur,1,100000000,,
2020-04-23,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Alfalah II No.16,Duri Kosambi,Cengkareng, Kota Administrasi Jakarta Barat,1,50000000,,
2020-04-23,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Ganceng,Pondok Rangon,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-23,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Guru Mugni Gg. Aren,Karet Semanggi,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-24,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Pengadegan Selatan,Pengadegan,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-24,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Bugis, No. 63",Kebon Bawang,Tanjung Priok, Kota Administrasi Jakarta Utara,0,0,,
2020-04-24,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Menteng Pulo II, No. 24",Menteng Dalam,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-24,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciledug Raya,Cipulir,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-24,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Ciputat Raya (Depan Sekolah Polwan),Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-24,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Kyai Maja,pulo,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-24,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Hang Lengkir Raya,Gunung,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-24,Penyelamatan,Pohon Tumbang,Petugas Instansi Lain,Gedung PPOP Ragunan,Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-24,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Menteng Raya, No. 76",Menteng,Menteng, Kota Administrasi Jakarta Pusat,0,5000000,,
2020-04-24,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. H .Juhri, Gg. Mutiara",Meruya Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-04-24,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl. Tipar,Pekayon,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-04-24,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. Raya Munjul,Cilangkap,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-24,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jend Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-04-24,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,"Jl. K.H. Zainul Arifin, No. 71 (Kantor Dinas Gulkarmat DKI Jakarta)",Duri Pulo,Gambir, Kota Administrasi Jakarta Pusat,0,0,,
2020-04-24,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Maritim, No. 23",Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-24,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Beo,Pesanggrahan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-24,Penyelamatan,Penyelamatan Transportasi,Petugas Pemadam,Jl. Matraman Raya,Pal Meriam,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-04-24,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Gandaria,Pekayon,Pasar Rebo, Kota Administrasi Jakarta Timur,0,15000000,,
2020-04-24,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Ciledug Raya (Depan Univ. Budi Luhur),Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-25,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Halaman Pasar Santa,Petogogan,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-25,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Monitoring Penempelan Stiker & Monitoring Gedung Tinggi,Karet Semanggi,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-25,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Gg.Langgar 3 No..5,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-25,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.H.Merin,Meruya Selatan,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-04-25,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"Jl. Cileduk Raya,",Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-25,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"Jl. Bangka raya, Jl. Kemang raya, Kemang timur,",Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-25,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciputat Raya (Depan Sekolah Polwan),Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-25,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Rawa Bambu Komplek Depkes,Pasar Minggu,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-25,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Potlot 2 No..10,Duren Tiga,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-25,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Jambrud 3 No..2,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-25,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Telepon,Wilayah Pejaten Barat RW.03,Pejaten Barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-25,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl.Raya Pasar Jumat,Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-26,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Raya Lenteng Agung,Lenteng Agung,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-26,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Raya Poncol,Ciracas,Ciracas, Kota Administrasi Jakarta Timur,0,500000,,
2020-04-26,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Perum Kopti,Setu,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-26,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Sektor Damkar Jagakarsa Jakarta Selatan,Ragunan,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-26,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. H Leman II, No.25",Pesanggrahan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-26,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Raya Ciracas, No.2, titik kenal Pusdiklatkar",Ciracas,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-04-26,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Kantor Damkar Sektor Tebet Jakarta Selatan,Tebet Barat,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-27,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Check Point Kecamatan Mampang,Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-27,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Ciledug Raya,Cipulir,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-27,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Gunawarman - Pasar Rengas,Rawa barat,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-27,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Ciledug Raya (Depan Univ. Budi Luhur),Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-27,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Ciputat Raya (Depan Sekolah Polwan),Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-27,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Brigif Raya,Cipedak,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-27,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Tebet Barat 6 No. 21,Tebet Barat,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-27,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl. Kav Polri,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-27,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,Jl. Raya Poltangan II,Tanjung Barat,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-27,Penyelamatan,Pohon Tumbang,Masyarakat Datang,Jl. Komp Bapenas Siaga Raya,Pejaten Barat,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-27,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Sulaiman Blok C,Sukabumi Utara,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,50000,,
2020-04-27,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Komp IKIP Blok B2 No. 25,Duren sawit,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-04-27,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Taman Surya Blok L2 ,Cengkareng Barat,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-04-27,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jend Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-04-27,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Surabaya Ujung,Menteng,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-04-28,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Emas,Sumur Batu,Kemayoran, Kota Administrasi Jakarta Pusat,3,10000000,,
2020-04-27,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Ulujami Raya, Gg. Subur",Pesanggrahan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-28,Penyelamatan,Pengendalian Hewan,Jakarta Siaga 112,"Jl. Palmerah Barat 1, No. 7",Palmerah,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-04-27,Kebakaran,Bencana Kebakaran,Petugas Pemadam,"Jl. Pulomas Barat I, No. 29",Kayu Putih,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-28,Penyelamatan,Operasi Penyelamatan Lainnya,Petugas Pemadam,Pademangan Barat,Pademangan Barat,Pademangan, Kota Administrasi Jakarta Utara,0,0,,
2020-04-28,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl.Raya Pasar Jumat,lebak bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-28,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Bungur,Rambutan,Ciracas, Kota Administrasi Jakarta Timur,0,0,,
2020-04-28,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Tebet Barat IV No..18,Tebet Barat,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-28,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Pasar Cipete,Cipete Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-28,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Gor Gandaria Utara & ITC Fatmawati,Gandaria Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-28,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Komp Harmoni Mas,Pejagalan,Penjaringan, Kota Administrasi Jakarta Utara,0,40000000,,
2020-04-28,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Asri 1,Pondok Rangon,Cipayung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-28,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl.Cileduk Raya Depan Kampus Budi Luhur,Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-28,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Rawa Jaya 2 ( Bojan Tirta ),Pisangan Timur,Pulogadung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-28,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Reporter Blok D / 56,Cipinang Muara,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-04-28,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.KP Baru,Cakung Barat,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-28,Bantuan Operasi,Penyedotan genangan Air,Masyarakat Telepon,RW 09,Cakung Timur,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-28,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Taman Alfa Indah Blok S No..4,Joglo,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-04-28,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl Cileduk Raya,Pesanggrahan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-28,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Wilayah Kec.Mampang,Mampang Prapatan,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-28,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon,Jl.Beo,Pesanggrahan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-29,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl.BPKB,Utan Kayu Utara,Matraman, Kota Administrasi Jakarta Timur,0,0,,
2020-04-29,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Fatmawati Raya Kel. Cipete Utara Kec. Kebayoran Baru,Cipete Utara,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-29,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciledug Raya (Depan Univ. Budi Luhur),Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-29,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciledug Raya (Depan ITC Cipulir) Rt. 08 Rw. 10 Kel. Cipulir Kec. Kebayoran Lama ,Cipulir,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-29,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Wilayah Kec. Mampang Prapatan,Mampang Prapatan,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-29,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,"1. Indomart Jl. Setiabudi Barat
2. Gedung Mankuluhur Jl. Gatot Subroto",Setiabudi,Setiabudi, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-29,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Ciputat Raya (Depan Sekolah Polwan),Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-29,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Mangga Rt. 02 Rw. 04  Kel. Gandaria Selatan Kec. Cilandak,Gandaria Selatan,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-29,Penyelamatan,Pohon Tumbang,Petugas Instansi Lain,Jl. Warung Jati Barat Rt. 1 Rw. 5 Kel. Jatipadang Kec. Pasar Minggu (titik kenal depan Pejaten Village),Jatipadang,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-29,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Masyarakat Telepon, Komplek Pejaten Indah Jl. H. Samali Ujung Rt. 08 Rw. 09 Kel. Kalibata Kec. Pancoran,Kalibata,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-29,Penyelamatan,Evakuasi Banjir / Penyelamatan Air ,Petugas Instansi Lain,"Jl. Kemang Utara IX Rt : 01, 03, 05 RW. 05 Kel. Duren Tiga Kec. Pancoran",Duren tiga,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-29,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.Tebet Timur Dalam VII H No. 9 Kel. Tebet Timur Kec.Tebet,Tebet Timur,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-30,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Bangka Gg Amal IV No. 18 Rt. 05 Rw. 011 Kel. Pela Mampang Kec. Mampang Prapatan,Pela Mampang,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-29,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Lebak Bulus III,lebak bulus,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-30,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Ciledug Raya (Depan Univ. Budi Luhur),Petukangan Utara,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-30,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Ciputat Raya (Depan Sekolah Polwan),Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-30,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Wilayah Kec. Mampang Prapatan,Mampang Prapatan,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-30,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,"Check Point Pasar santa, Lokasi pemantaun di Pasar santa, dan Jl. Woltermonginsidi",petogogan,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-30,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Kemang Timur 1 No. 6 ( SMA 60 ),Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-30,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Raya Bogor, KM 27 Komp Zeni",Pekayon,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-04-30,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Telepon,Jl Lewa 5,Pekayon,Pasar Rebo, Kota Administrasi Jakarta Timur,0,0,,
2020-04-30,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Marjuki 7 No. 32,Penggilingan,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-30,Penyelamatan,Operasi Penyelamatan Lainnya,Jakarta Siaga 112,Apartement Sentra Timur Residence,Cakung Timur,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-04-30,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Perum Permai housing,Bintaro,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-30,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pinding,Cipedak,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-30,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Pademangan Timur 2 Gg 12 No. 54,Pademangan Timur,Pademangan, Kota Administrasi Jakarta Utara,0,0,,
2020-04-30,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Tanggul Kali Adem Blok Eceng,Pluit,Penjaringan, Kota Administrasi Jakarta Utara,0,200000000,,
2020-04-30,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Pulau Untung Jawa,Pulau Untung Jawa,Kep. Seribu Selatan, Kab. Administrasi Kep. Seribu,0,0,,
2020-04-30,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Pulau Panggang,Pulau Panggang,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-04-30,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Kebon 200,Kamal,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-04-30,Bantuan Operasi,Bantuan Operasi Lainnya,Petugas Pemadam,Jl. Jend Sudirman,Gelora,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-04-30,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Kemang X ,Duren Tiga,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-30,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Posko kalibata City,Rawajati,Pancoran, Kota Administrasi Jakarta Selatan,0,0,,
2020-04-29,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Cempaka Putih Timur 24 A,Cempaka Putih Timur,Cempaka Putih, Kota Administrasi Jakarta Pusat,0,0,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
