tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-07-05,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,"Jl. Pintu Air Raya, No. 7, Blok A1",Pasar Baru ,Sawah Besar, Kota Administrasi Jakarta Pusat,0,180000000,,
2020-07-05,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Raya Di Lingkungan Kecamatan Tanah Abang,Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-07-06,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Mangga Dua Raya,Mangga Dua Selatan ,Sawah Besar, Kota Administrasi Jakarta Pusat,0,0,,
2020-07-06,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.mede,Utan Kayu Utara,Matraman, Kota Administrasi Jakarta Timur,0,250000,,
2020-07-06,Penyelamatan,Operasi Penyelamatan Lainnya,Petugas Instansi Lain,Jl. Swadaya VI Jl. Rw. Bebek No.9,Pulo Gebang,Cakung, Kota Administrasi Jakarta Timur,0,0,,
2020-07-06,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Telepon,Jl. Peta Selatan ( titik kenal depan RS Mitra Keluarga Kalideres ),Kalideres,Kalideres, Kota Administrasi Jakarta Barat,0,0,,
2020-07-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl Tokok Grafi No..95 ( Komp Kodam Jatiwaringin ),Cipinang Melayu,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-07-06,Penyelamatan,Penyelamatan Beda Ketinggian,Masyarakat Datang,  Jl. Tuna raya No.1 Kantor zamzama Pelabuhan muara baru,Penjaringan,Penjaringan, Kota Administrasi Jakarta Utara,0,0,,
2020-07-06,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl Pelatnas pbsi ( SDN Cipayung 03 Pagi ),Cipinang Melayu,Makasar, Kota Administrasi Jakarta Timur,0,0,,
2020-07-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl Mandala I Gg Amil I No 50 A,Kramat jati,Kramat Jati, Kota Administrasi Jakarta Timur,0,0,,
2020-07-06,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,  jl. Dermaga,Klender,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-07-06,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Sunter Bentengan Raya,Sunter Jaya,Tanjung Priok, Kota Administrasi Jakarta Utara,0,200000,,
2020-07-06,Kebakaran,Bencana Kebakaran,Masyarakat Telepon, Jln  Teuku Nyak Arif VII ,Kebayoran Lama Utara,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,5000000,,
2020-07-07,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.raya Lenteng Agung,Lenteng Agung,Jagakarsa, Kota Administrasi Jakarta Selatan,0,200000000,,
2020-07-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.M.kahfi 1 ,Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-06,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Cilandak Tengah I No 8,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-06,Penyelamatan,Penyelamatan Transportasi,Masyarakat Telepon, Jl.Fatmawati Raya,Cilandak Barat,Cilandak, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Bambu Asri selatan 1 ,Pondok Bambu,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-07-07,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Pulau Karya,Pulau Panggang,Kep. Seribu Utara, Kab. Administrasi Kep. Seribu,0,0,,
2020-07-07,Penyelamatan,Penyelamatan Transportasi,Masyarakat Datang,Jl. Matraman Raya,Palmerah,Palmerah, Kota Administrasi Jakarta Barat,0,0,,
2020-07-07,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Payakumbuh,Pasar Manggis,Setiabudi, Kota Administrasi Jakarta Selatan,40,1000000000,,
2020-07-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Inspeksi Cakung Drain Timur,Rorotan,Cilincing, Kota Administrasi Jakarta Utara,0,0,,
2020-07-07,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Administrasi I,Bendungan Hilir,Tanah Abang, Kota Administrasi Jakarta Pusat,0,0,,
2020-07-07,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Pos Damkar Taman Ismail Marzuki Jakarta Pusat,Cikini,Menteng, Kota Administrasi Jakarta Pusat,0,0,,
2020-07-07,Penyelamatan,Penyelamatan Transportasi,Petugas Instansi Lain,Jl. M. Kahfi II,Cipedak,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Taman Kemang Village,Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-07,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Darma Wanita IV No.A20,Rawa Buaya,Cengkareng, Kota Administrasi Jakarta Barat,0,0,,
2020-07-08,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jagakarsa Residence, Jl. Kebagusan Raya No.24",Jagakarsa,Jagakarsa, Kota Administrasi Jakarta Selatan,0,100000000,,
2020-07-08,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Bunga Rampai 5 No. 54,Malaka Jaya,Duren Sawit, Kota Administrasi Jakarta Timur,0,0,,
2020-07-08,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Cianggeng Raya No. 21,Sungai Bambu,Tanjung Priok, Kota Administrasi Jakarta Utara,1,10000000,,
2020-07-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Guntur,Pesanggrahan,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl Ciputat raya depan sespolwan,Pondok Pinang,Kebayoran Lama, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. mampang Prapatan,Mampang Prapatan,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-08,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Bangka raya,Bangka,Mampang Prapatan, Kota Administrasi Jakarta Selatan,0,0,,
2020-07-08,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Timbul Raya,Cipedak,Jagakarsa, Kota Administrasi Jakarta Selatan,0,0,,
