tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,,
2020-12-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Sambas IX,Kramat Pela,Kebayoran Baru, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-04,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Langgar 3,Pejaten Timur,Pasar Minggu, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Sitrun ,Kebon jeruk,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-12-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Asramah Pemadam Joglo, Jl. Dahlia",Joglo,Kembangan, Kota Administrasi Jakarta Barat,0,0,,
2020-12-04,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Delima V,Tanjung duren selatan,Grogol Petamburan, Kota Administrasi Jakarta Barat,0,0,,
2020-12-05,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Tanah Merah,Penjaringan,Penjaringan, Kota Administrasi Jakarta Utara,0,100000000,,
2020-12-05,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Pahlawan,Bintaro,Pesanggrahan, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-05,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Kali Besar Kota Tua,Roa Malaka,Tambora, Kota Administrasi Jakarta Barat,0,0,,
2020-12-05,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Pondok Kelapa XII, Blok F7, No. 16",Pondok Kelapa,Duren Sawit, Kota Administrasi Jakarta Timur,1,2000000,,
2020-12-05,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Pasar Pejagalan,Pekojan,Tambora, Kota Administrasi Jakarta Barat,0,0,,
2020-12-05,Penyelamatan,Operasi Penyelamatan Lainnya,Masyarakat Datang,Jl. D.I. Panjaitan (Pos Damkar Jatinegara),Cipinang Cimpedak,Jatinegara, Kota Administrasi Jakarta Timur,0,0,,
2020-12-05,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl. Kedoya Garden,Kedoya Selatan,Kebun Jeruk, Kota Administrasi Jakarta Barat,0,0,,
2020-12-05,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Tebet Barat Raya, No. 3",Tebet Barat,Tebet, Kota Administrasi Jakarta Selatan,0,0,,
2020-12-05,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Kp. Janis, No. 36",Pekojan,Tambora, Kota Administrasi Jakarta Barat,2,60000000,,
